"nombre_color","nombre_set","set_num"
Trans-Light Blue,Darkseid Invasion,"76028-1"
Trans-Light Blue,Wish Fountain,"30204-1"
Trans-Light Blue,Large Bucket,"1879-1"
Trans-Light Blue,Fire Patrol Suitcase,"10740-1"
Trans-Light Blue,Clay's Falcon Fighter Blaster,"70351-1"
Trans-Light Blue,Advent Calendar 2004 Clikits (Day 23) Hair Band,"7575-24"
Trans-Light Blue,Utapau Troopers,"75036-1"
Trans-Light Blue,Rebel Scout Speeder,"7668-1"
Trans-Light Blue,Railway Express,"4560-1"
Trans-Light Blue,Titan Mech Battle,"70737-1"
Trans-Light Blue,Ekimu Falcon,BIO601602-1
Trans-Light Blue,Space Shuttle,"3367-1"
Trans-Light Blue,Jet,"1775-1"
Trans-Light Blue,The Big Zoo,"6157-1"
Trans-Light Blue,Creative Bucket,"5538-1"
Trans-Light Blue,Vornon,LOC391408-1
Trans-Light Blue,Headgear (Hats and Hair),"5393-1"
Trans-Light Blue,"Mos Eisley Cantina, Original Trilogy Edition box","4501-2"
Trans-Light Blue,Imperial Shuttle Tydirium,"75094-1"
Trans-Light Blue,Emma’s House,"41095-1"
Trans-Light Blue,C26 Sea Cutter,"4022-1"
Trans-Light Blue,Jestro's Headquarters,"70352-1"
Trans-Light Blue,Pumpkin’s Royal Carriage,"41141-1"
Trans-Light Blue,Grem,"30121-1"
Trans-Light Blue,Dragon Fly,"2147-1"
Trans-Light Blue,Nyiregyhaza Factory,"4000011-1"
Trans-Light Blue,Skrubz,"41570-1"
Trans-Light Blue,Lance vs. lightning,"70359-1"
Trans-Light Blue,STORMER Freeze Machine,"44017-1"
Trans-Light Blue,Skull Warrior,"70791-1"
Trans-Light Blue,Search N' Rescue,"6545-1"
Trans-Light Blue,Turbo Force,"1461-1"
Trans-Light Blue,Deep Sea Diver - Complete Set,"8683-15"
Trans-Light Blue,Hospital,"9364-1"
Trans-Light Blue,Sweet Dreamy Jewels,"7514-1"
Trans-Light Blue,Whirling Vines,"70109-1"
Trans-Light Blue,Jet-Copter Encounter,"7067-1"
Trans-Light Blue,Octan Racer,"1890-1"
Trans-Light Blue,Kayak,"1740-1"
Trans-Light Blue,Motocross Racing,"6677-1"
Trans-Light Blue,UltraCopter vs. AntiMatter,"70170-1"
Trans-Light Blue,The Ghost,"75053-1"
Trans-Light Blue,Mammoth’s Frozen Stronghold,"70226-1"
Trans-Light Blue,"Advent Calendar 2012, Friends (Day 13) - Stool and Plate with Candies","3316-14"
Trans-Light Blue,Ultra Agents Mission HQ,"70165-1"
Trans-Light Blue,Nitro Menace,"8649-1"
Trans-Light Blue,Jedi Starfighter with Hyperdrive Booster Ring,"7661-1"
Trans-Light Blue,Duplo Big City Hospital,"5795-1"
Trans-Light Blue,Ewar,LOC113-1
Trans-Light Blue,Interior Designer,"5943-1"
Trans-Light Blue,Dusty and Chug,"10509-1"
Trans-Light Blue,Dig 'N' Dump,"6581-1"
Trans-Light Blue,Ice Bear Mech,"30256-1"
Trans-Light Blue,Arctic Outpost,"60035-1"
Trans-Light Blue,What Am I?,"40161-1"
Trans-Light Blue,Coast Guard Truck with Speed Boat,"7726-1"
Trans-Light Blue,The Ghostbusters Level Pack,"71228-1"
Trans-Light Blue,Frost + Dust (8511 + 8513),C8511-1
Trans-Light Blue,Fire Utility Truck,"60111-1"
Trans-Light Blue,Royal Coach,"5827-1"
Trans-Light Blue,Super Hero High School,"41232-1"
Trans-Light Blue,Mia's Vet Clinic,"10728-1"
Trans-Light Blue,Motorized Walking AT-AT,"10178-1"
Trans-Light Blue,Super Star Destroyer,"10221-1"
Trans-Light Blue,Emergency Response Center,"6479-1"
Trans-Light Blue,Community Workers,"9293-1"
Trans-Light Blue,Witch's Cottage,"5804-1"
Trans-Light Blue,Rescue Reinforcements,"70813-1"
Trans-Light Blue,Advent Calendar 2008 City (Day 13) Diver and Spear Gun,"7724-14"
Trans-Light Blue,Aerial Acrobats,"6345-1"
Trans-Light Blue,Arkham Asylum,"70912-1"
Trans-Light Blue,Wave Racer,"6508-1"
Trans-Light Blue,Passenger Wagon Green (White Box),"4186872-1"
Trans-Light Blue,Alice,"71012-7"
Trans-Light Blue,LEGO® DIMENSIONS® Krusty Fun Pack,"71227-1"
Trans-Light Blue,The Wicked Madam Frost,"5838-1"
Trans-Light Blue,Imperial Shuttle - Mini,"4494-1"
Trans-Light Blue,Shanghai Surprise,"3050-1"
Trans-Light Blue,Dumper,"6447-1"
Trans-Light Blue,Jedi Interceptor,"75038-1"
Trans-Light Blue,Air Ambulance,"2064-1"
Trans-Light Blue,Skyra’s Mysterious Sky Castle,"41078-1"
Trans-Light Blue,The Race of the Year,"4176-1"
Trans-Light Blue,Hot Rod Club,"6561-1"
Trans-Light Blue,Strainor's Saber Cycle,"70220-1"
Trans-Light Blue,General Grievous Starfighter,"7656-1"
Trans-Light Blue,Hulk’s Helicarrier Breakout,"6868-1"
Trans-Light Blue,Street Sweeper,"6649-1"
Trans-Light Blue,LEGO Games Knights Kingdom Chess,"4277678-1"
Trans-Light Blue,Sunshine Ranch,"41039-1"
Trans-Light Blue,Millennium Falcon™,"75105-1"
Trans-Light Blue,Final Flight of Destiny’s Bounty,"70738-1"
Trans-Light Blue,Delivery Center,"6377-1"
Trans-Light Blue,Fire Emergency,"10671-1"
Trans-Light Blue,Adventure Time Team Pack,"71246-1"
Trans-Light Blue,RC Race Buggy,"8475-1"
Trans-Light Blue,Fire Plane,"42040-1"
Trans-Light Blue,Starry Decoration Set,"7530-1"
Trans-Light Blue,Power Mech,"31007-1"
Trans-Light Blue,Sunset Stables,"6405-1"
Trans-Light Blue,Passenger Wagon Blue (White Box),"4186876-1"
Trans-Light Blue,Lloyd Fun Pack,"71239-1"
Trans-Light Blue,Duel on Geonosis,"75017-1"
Trans-Light Blue,Passenger Wagon,"10015-1"
Trans-Light Blue,Nitro Bike GTX / GTX 500,"8210-1"
Trans-Light Blue,Spaceport,"60080-1"
Trans-Light Blue,Braptor's Wing Striker,"70128-1"
Trans-Light Blue,City Starter Set,"60086-1"
Trans-Light Blue,Wave Cops,"4012-1"
Trans-Light Blue,Classic Building Table,"1194-1"
Trans-Light Blue,Caboose,"10014-1"
Trans-Light Blue,LEGO Minifigures Series 17 - All Parts,"71018-18"
Trans-Light Blue,Skunk Attack,"70107-1"
Trans-Light Blue,Olivia’s House,"3315-1"
Trans-Light Blue,Gorilla Legend Beast,"70125-1"
Trans-Light Blue,Mia's Beach Scooter,"41306-1"
Trans-Light Blue,"Legoland California Truck, Limited Edition","3442-1"
Trans-Light Blue,Rescue Rig,"6670-1"
Trans-Light Blue,Horse Vet Trailer,"41125-1"
Trans-Light Blue,Cool Carry-All Set,"7537-1"
Trans-Light Blue,Ambulance,"7890-1"
Trans-Light Blue,Gas Stop Shop,"6562-1"
Trans-Light Blue,The Lion CHI Temple,"70010-1"
Trans-Light Blue,"35th Anniversary Tub","3761-1"
Trans-Light Blue,Maula’s Ice Mammoth Stomper,"70145-1"
Trans-Light Blue,Puppy Training,"41088-1"
Trans-Light Blue,BuildToExpress Set,"45110-1"
Trans-Light Blue,Road Work Truck,"10683-1"
Trans-Light Blue,Umbaran MHC,"30243-1"
Trans-Light Blue,Ice Bear Tribe Pack,"70230-1"
Trans-Light Blue,A LEGO Christmas Tale,"4000013-1"
Trans-Light Blue,Fire Dragon's Lava Cave,"41175-1"
Trans-Light Blue,Freight and Crane Railway,"4565-1"
Trans-Light Blue,Mobile Police Unit,"7288-1"
Trans-Light Blue,General Grievous™,"75112-1"
Trans-Light Blue,Doll's House,"4966-1"
Trans-Light Blue,Anakin's Jedi Starfighter,"7669-1"
Trans-Light Blue,Stinger Duel,"70140-1"
Trans-Light Blue,Wookiee Catamaran,"7260-1"
Trans-Light Blue,United Nations Headquarters,"21018-1"
Trans-Light Blue,Off Road Race Track,"4588-1"
Trans-Light Blue,Space Police Central,"5985-1"
Trans-Light Blue,Imperial Assault Carrier,"75106-1"
Trans-Light Blue,Darth Maul’s Sith Infiltrator - Mini - San Diego Comic-Con 2012 Exclusive,comcon019-1
Trans-Light Blue,The Elves’ Treetop Hideaway,"41075-1"
Trans-Light Blue,Baxter Robot Rampage,"79105-1"
Trans-Light Blue,Organiser,"40156-1"
Trans-Light Blue,Starter Pack: PS3,"71170-1"
Trans-Light Blue,Ghostbusters Story Pack,"71242-1"
Trans-Light Blue,Advent Calendar 2011 City (Day 17) Police Car Top Section,"7553-18"
Trans-Light Blue,Screaming Patriot,"6646-1"
Trans-Light Blue,Heartlake City Pool,"41008-1"
Trans-Light Blue,Large Bucket,"4288-1"
Trans-Light Blue,Garmadon's Dark Fortress,"2505-1"
Trans-Light Blue,Red Line Racer,"6526-1"
Trans-Light Blue,Demolition Site,"10734-1"
Trans-Light Blue,JEK-14's Stealth Starfighter,"75018-1"
Trans-Light Blue,Aircraft and Ground Support Equipment and Vehicle,"1818-1"
Trans-Light Blue,Holiday Home with Caravan,"6388-1"
Trans-Light Blue,Crooks Island,"60131-1"
Trans-Light Blue,Sail N' Fly Marina,"6543-1"
Trans-Light Blue,Hovercraft Arrest,"60071-1"
Trans-Light Blue,Butterfly Beauty Shop,"3187-1"
Trans-Light Blue,Toa Mahri Nuparu,"8913-1"
Trans-Light Blue,Swamp Police Station,"60069-1"
Trans-Light Blue,Sports & Stars,"7559-1"
Trans-Light Blue,Mini Cooper,"10242-2"
Trans-Light Blue,Police Boat,"30017-1"
Trans-Light Blue,Clone Troopers vs. Droidekas,"75000-1"
Trans-Light Blue,Olivia's Invention Workshop,"3933-1"
Trans-Light Blue,Airjitzu Jay Flyer,"70740-1"
Trans-Light Blue,"Advent Calendar 2012, Star Wars (Day 3) - Gungan Battle Depot","9509-4"
Trans-Light Blue,Winning Team,"1199-1"
Trans-Light Blue,Worriz,LOC391404-1
Trans-Light Blue,Ultimate Creatures Accessory Set,"8715-1"
Trans-Light Blue,Protector of Water,"70780-1"
Trans-Light Blue,Tusken Raider Encounter,"7113-1"
Trans-Light Blue,Big Rig Snow Getaway,"79116-1"
Trans-Light Blue,Polar Explorer,"6578-1"
Trans-Light Blue,Scuba Squad,"6556-1"
Trans-Light Blue,Cannonball Jimmy and Shark,"7082-1"
Trans-Light Blue,First Order Star Destroyer,"30277-1"
Trans-Light Blue,Kashyyyk Troopers,"75035-1"
Trans-Light Blue,Ekimu the Mask Maker,"71312-1"
Trans-Light Blue,Peter Pan's Visit,"10526-1"
Trans-Light Blue,Frozen Spikes,"70151-1"
Trans-Light Blue,Bike Shop & Cafe,"31026-1"
Trans-Light Blue,The Avengers Quinjet Chase,"76032-1"
Trans-Light Blue,Heartlake Stables,"3189-1"
Trans-Light Blue,Doc Brown Fun Pack,"71230-1"
Trans-Light Blue,Mask Maker vs. Skull Grinder,"70795-1"
Trans-Light Blue,Ruina's Lock & Roller,"70349-1"
Trans-Light Blue,AT-TE,"75019-1"
Trans-Light Blue,TV Chopper,"6425-1"
Trans-Light Blue,Ferrari 248 F1 Team (Schumacher Edition),"8144-1"
Trans-Light Blue,Telescopic Handler,"8295-1"
Trans-Light Blue,Ninja Bike Chase,"70600-1"
Trans-Light Blue,Super Hero Airport Battle,"76051-1"
Trans-Light Blue,Ferris Wheel,"10247-1"
Trans-Light Blue,Dragon Bolt,"44009-1"
Trans-Light Blue,Police Helicopter,"7741-1"
Trans-Light Blue,Sir Fangar’s Ice Fortress,"70147-1"
Trans-Light Blue,Bounty Hunter Pursuit,"7133-1"
Trans-Light Blue,Emperor Palpatine’s Shuttle,"8096-1"
Trans-Light Blue,Jack Stone Red Flash Station,"4621-1"
Trans-Light Blue,Battle at the Pass,"8813-1"
Trans-Light Blue,Deep Sea Bounty,"6559-1"
Trans-Light Blue,Fire Boat,"4992-1"
Trans-Light Blue,Vamprah,"8692-1"
Trans-Light Blue,Spider-Man Spider Truck Adventure,"10608-1"
Trans-Light Blue,Anna & Elsa's Frozen Playground,"10736-1"
Trans-Light Blue,Creative Building Basket,"10705-1"
Trans-Light Blue,BARC Speeder with Sidecar,"75012-1"
Trans-Light Blue,Sea Plane with Hut and Boat,"1817-1"
Trans-Light Blue,Fire Patrol Copter,"6657-1"
Trans-Light Blue,Deep Sea Operation Base,"60096-1"
Trans-Light Blue,Recycle Truck,"6564-1"
Trans-Light Blue,Big Construction Site,"10813-1"
Trans-Light Blue,Maersk Sealand Container Lorry,"1831-2"
Trans-Light Blue,The Croc Swamp Hideout,"70014-1"
Trans-Light Blue,Tiger’s Mobile Command,"70224-1"
Trans-Light Blue,Riverside Raid,"70160-1"
Trans-Light Blue,Doc Ock's Cafe Attack,"4860-1"
Trans-Light Blue,Makuta Icarax,"8953-1"
Trans-Light Blue,Bonus Lego Basic Town,"9287-1"
Trans-Light Blue,Rescue Helicopter and Jeep,"2531-1"
Trans-Light Blue,King Crominus’ Rescue,"70227-1"
Trans-Light Blue,Police Command Base,"6386-1"
Trans-Light Blue,"AT-AT, black box","4483-1"
Trans-Light Blue,Flinx's Ultimate Phoenix,"70221-1"
Trans-Light Blue,Heartlake Grand Hotel ,"41101-1"
Trans-Light Blue,The Twilight - Limited Edition,"7680-1"
Trans-Light Blue,Fire Station,"60110-1"
Trans-Light Blue,Cargo Heliplane,"60021-1"
Trans-Light Blue,Iron Man: Extremis Sea Port Battle,"76006-1"
Trans-Light Blue,Jet Airliner,"6368-1"
Trans-Light Blue,Jailbreak Joe,"1786-1"
Trans-Light Blue,"Millennium Falcon (Redesign), Blue box","4504-1"
Trans-Light Blue,Doctor Who,"21304-1"
Trans-Light Blue,Building Stories w/NaNa Bird,"4177-1"
Trans-Light Blue,Fire Station,"60004-1"
Trans-Light Blue,Shark Cage Cove,"6558-1"
Trans-Light Blue,Seaplane,"3178-1"
Trans-Light Blue,Spider Crawler,"30263-1"
Trans-Light Blue,Wheeled Front Shovel,"6474-1"
Trans-Light Blue,Robbers' Hideout,"4438-1"
Trans-Light Blue,Summer Riding Camp,"3185-1"
Trans-Light Blue,Heartlake Supermarket,"41118-1"
Trans-Light Blue,Hogwarts Castle (3rd edition),"5378-1"
Trans-Light Blue,Ultra Light I,"6529-1"
Trans-Light Blue,Toa Mahri Matoro,"8915-1"
Trans-Light Blue,Miku the dragon,"241601-1"
Trans-Light Blue,Crawley,"30255-1"
Trans-Light Blue,Off Road Command Center,"4205-1"
Trans-Light Blue,Woody's Roundup!,"7594-1"
Trans-Light Blue,Roadblock Runners,"6549-1"
Trans-Light Blue,Ariel’s Magical Kiss,"41052-1"
Trans-Light Blue,Mobile TV Studio,"6661-1"
Trans-Light Blue,Iron Man,"4529-1"
Trans-Light Blue,Barraki Deepsea Patrol,"8925-1"
Trans-Light Blue,Crawley’s Claw Ripper,"70001-1"
Trans-Light Blue,Deep Sea Exploration Vessel,"60095-1"
Trans-Light Blue,Bears on the Beach,"5977-1"
Trans-Light Blue,Turbo Prop I,"6687-1"
Trans-Light Blue,Air Mail,"7732-1"
Trans-Light Blue,Obi-Wan's Jedi Starfighter - UCS,"10215-1"
Trans-Light Blue,Krypto Saves the Day,"30546-1"
Trans-Light Blue,Exo Stealth,"8385-1"
Trans-Light Blue,Whale July 2015,"40132-1"
Trans-Light Blue,Elsa's Magical Ice Palace,"41148-1"
Trans-Light Blue,Volcano Exploration Base,"60124-1"
Trans-Light Blue,Friends 4-Ever Jewels & More,"7540-1"
Trans-Light Blue,Blue Strata XXL,"4411-1"
Trans-Light Blue,Airport,"7894-1"
Trans-Light Blue,Imperial Inspection,"7264-1"
Trans-Light Blue,LEGO® DIMENSIONS™ Bad Cop Fun Pack,"71213-1"
Trans-Light Blue,Lord Business’ Hideout,"70809-1"
Trans-Light Blue,Raptor Escape,"75920-1"
Trans-Light Blue,Police Patrol Boat,"60129-1"
Trans-Light Blue,Nightwing,"30606-1"
Trans-Light Blue,Jedi Starfighter,"7143-1"
Trans-Light Blue,"1 x 3 x 4 Wall Element Transparent Blue (Train Window)","3447-1"
Trans-Light Blue,{Red Race Car Number 3},"1477-1"
Trans-Light Blue,Rebel Snowspeeder [Redesign] - Blue box,"4500-1"
Trans-Light Blue,Tower Target,"70110-1"
Trans-Light Blue,Fireman's Car,"30001-1"
Trans-Light Blue,Clone Turbo Tank,"8098-1"
Trans-Light Blue,Black Manta Deep Sea Strike,"76027-1"
Trans-Light Blue,Emma's Ice Cream Truck,"10727-1"
Trans-Light Blue,Anakin's Y-wing Starfighter,"8037-1"
Trans-Light Blue,The Durmstrang Ship with Bonus Mini - Figures (Target exclusive),"4768-2"
Trans-Light Blue,Silja Line Ferry,"1998-1"
Trans-Light Blue,Happy Beach,FR561607-1
Trans-Light Blue,Octan Twin Tank Rail Tanker,"4537-1"
Trans-Light Blue,Pony Grooming Kit,"471602-1"
Trans-Light Blue,Outback Airstrip,"6444-1"
Trans-Light Blue,The Secret Market Place,"41176-1"
Trans-Light Blue,Kohrak-Kal,"8575-1"
Trans-Light Blue,Sith Infiltrator,"75096-1"
Trans-Light Blue,"LEGO Store Grand Opening Exclusive Set, Crabtree Valley Mall, Raleigh, NC",Raleigh-1
Trans-Light Blue,Police Boat,"7287-1"
Trans-Light Blue,Tiger's Beautiful Temple,"41042-1"
Trans-Light Blue,LEGO® DIMENSIONS™ Zane Fun Pack,"71217-1"
Trans-Light Blue,Star Burst/Star Strike,"4591-1"
Trans-Light Blue,Luke's Landspeeder,"75173-1"
Trans-Light Blue,Launch Evac 1,"6614-1"
Trans-Light Blue,Indominus rex™ Breakout,"75919-1"
Trans-Light Blue,Ice Skating,"40107-1"
Trans-Light Blue,Jungle Tree Sanctuary,"41059-1"
Trans-Light Blue,Wizwuz,"41526-1"
Trans-Light Blue,Imperial Shooter,SW911509-1
Trans-Light Blue,Team Transport Bus Adidas Edition,"3426-1"
Trans-Light Blue,City Firemen Minifigure Pack,"853378-1"
Trans-Light Blue,Fire and Ice Minifigure Accessory Set,"850913-1"
Trans-Light Blue,Town Street Theme,"9354-1"
Trans-Light Blue,Separatist Shuttle,"8036-1"
Trans-Light Blue,Assembly Square,"10255-1"
Trans-Light Blue,Spider-Man™ Hideout,"10687-1"
Trans-Light Blue,Cool Starry Jewels,"7516-1"
Trans-Light Blue,Crab Crusher,"7774-1"
Trans-Light Blue,Rolling Acres Ranch,"6419-1"
Trans-Light Blue,First Order Transport Speeder Battle Pack,"75166-1"
Trans-Light Blue,Fairytale and Historic Minifigures,"9349-1"
Trans-Light Blue,Iceklaw,LOC391505-1
Trans-Light Blue,Creator Set,"4518-1"
Trans-Light Blue,Basic Building Set,"1106-2"
Trans-Light Blue,BREEZ Flea Machine,"44027-1"
Trans-Light Blue,Legends of Chima Minifigure Accessory Set,"850910-1"
Trans-Light Blue,Ice Explorer,"8005-1"
Trans-Light Blue,Stephanie's Outdoor Bakery,"3930-1"
Trans-Light Blue,Livi’s Pop Star House,"41135-1"
Trans-Light Blue,Starry Bangles and Rings,"7506-1"
Trans-Light Blue,Waldurk Forest,"3858-1"
Trans-Light Blue,Crooks’ Hideout,"60068-1"
Trans-Light Blue,Giant Tower,"10557-1"
Trans-Light Blue,Battle Droid Troop Carrier,"75086-1"
Trans-Light Blue,Knowhere Escape Mission,"76020-1"
Trans-Light Blue,General Grievous' Wheel Bike,"75040-1"
Trans-Light Blue,Queen Dragon’s Rescue,"41179-1"
Trans-Light Blue,Spider-Man Super Jumper,"30305-1"
Trans-Light Blue,Spider-Man's Doc Ock Ambush,"6873-1"
Trans-Light Blue,Minifigure Wedding Favor Set,"40165-1"
Trans-Light Blue,Dairy Tanker,"1952-1"
Trans-Light Blue,Shuttle Adventure,"10213-1"
Trans-Light Blue,"QUEEN Beast vs. FURNO, EVO & STORMER","44029-1"
Trans-Light Blue,Brick Street Customs,"8154-1"
Trans-Light Blue,Ultimate Speedor Tournament,"70115-1"
Trans-Light Blue,Mini Tow Truck,"6423-1"
Trans-Light Blue,Wave Rebel,"6663-1"
Trans-Light Blue,Heartlake City Airport,"41109-1"
Trans-Light Blue,Intergalactic Girl - Complete Set,"8827-13"
Trans-Light Blue,Surf N' Sail Camper,"6351-1"
Trans-Light Blue,Dressing table,FR561502-1
Trans-Light Blue,Beautiful Baby Princess,"5836-1"
Trans-Light Blue,Heroic Heroes of the Deep,"3815-1"
Trans-Light Blue,Surveillance Squad,"6348-1"
Trans-Light Blue,Arctic Batman vs. Mr. Freeze: Aquaman on Ice,"76000-1"
Trans-Light Blue,Shrunken Headquarters,"30378-1"
Trans-Light Blue,Samurai Mech,"9448-1"
Trans-Light Blue,Hospital,"7892-1"
Trans-Light Blue,Flame Fighters,"6571-1"
Trans-Light Blue,Venice,"21026-1"
Trans-Light Blue,AntiMatter’s Portal Hideout,"70172-1"
Trans-Light Blue,Sonic the Hedgehog™ Level Pack,"71244-1"
Trans-Light Blue,"Mos Eisley Cantina, Blue box","4501-1"
Trans-Light Blue,Hoth Wampa Cave,"8089-1"
Trans-Light Blue,The Royal Crystal Palace,"5850-1"
Trans-Light Blue,Mechanisms Pneumatics Add-On Set,"9641-1"
Trans-Light Blue,Police 4x4,"6533-1"
Trans-Light Blue,Imperial Shuttle,"30246-1"
Trans-Light Blue,Bumblebee Helicopter,"41234-1"
Trans-Light Blue,Batcave Break-in,"70909-1"
Trans-Light Blue,Star Destroyer and TIE Fighter foil pack,SW911510-1
Trans-Light Blue,Polar Base,"6575-1"
Trans-Light Blue,Tracker I,"75185-1"
Trans-Light Blue,Republic Cruiser (Limited Edition - with R2-R7),"7665-1"
Trans-Light Blue,Busy City - Master Builders (Masterbuilders),"3058-1"
Trans-Light Blue,Classic Train,"3225-1"
Trans-Light Blue,Arctic Ice Crawler,"60033-1"
Trans-Light Blue,Bulldozer Break-In,"60140-1"
Trans-Light Blue,EVO XL Machine,"44022-1"
Trans-Light Blue,Treehouse Adventures,"31053-1"
Trans-Light Blue,LEGO® DIMENSIONS™ Fun Pack Emmet,"71212-1"
Trans-Light Blue,Animal Adventures Bucket,"4116-1"
Trans-Light Blue,Monthly Mini Model Build January 2013 - Igloo,"40061-1"
Trans-Light Blue,Cloud Cuckoo Palace,"70803-1"
Trans-Light Blue,Gorilla Grodd Goes Bananas,"76026-1"
Trans-Light Blue,A-Wing Starfighter,"30272-1"
Trans-Light Blue,Car Transport Wagon with Car,"4544-1"
Trans-Light Blue,Resistance Trooper Battle Pack,"75131-1"
Trans-Light Blue,Police Helicopter,"30351-1"
Trans-Light Blue,LEGO® DIMENSIONS™ Doctor Who Level Pack,"71204-1"
Trans-Light Blue,Fire Car,"30338-1"
Trans-Light Blue,"Tripod Cannon, Chi and Axe",LOC391403-1
Trans-Light Blue,MUJI Moving Set,e1a1403-1
Trans-Light Blue,Tormak's Shadow Blazer,"70222-1"
Trans-Light Blue,Star Wars Magnet Set,"852554-1"
Trans-Light Blue,Spider-Helicopter Rescue,"76016-1"
Trans-Light Blue,Assault on Hoth,"75098-1"
Trans-Light Blue,The Milano vs. The Abilisk,"76081-1"
Trans-Light Blue,Party Cakes,"41112-1"
Trans-Light Blue,Olivia's Newborn Foal,"41003-1"
Trans-Light Blue,Lego Brickmaster - The Quest for CHI,"5002773-1"
Trans-Light Blue,Victory Cup Racers,"6539-1"
Trans-Light Blue,Eagle Legend Beast,"70124-1"
Trans-Light Blue,Outland Jump,LOC2-14
Trans-Light Blue,Time Tunnelator,"6495-1"
Trans-Light Blue,Large Creative Box,"10622-1"
Trans-Light Blue,Iron Man vs. Fighting Drone,"30167-1"
Trans-Light Blue,Trail Ranger,"6514-1"
Trans-Light Blue,The Flying Dutchman,"3817-1"
Trans-Light Blue,Helicopter,"1246-1"
Trans-Light Blue,Sting Ray Explorer,"6442-1"
Trans-Light Blue,Icebite's Claw Driller,"70223-1"
Trans-Light Blue,Town Square,"60026-1"
Trans-Light Blue,Doc Ock's Bank Robbery,"4854-1"
Trans-Light Blue,Batman's Buggy: The Escape of Mr. Freeze,"7884-1"
Trans-Light Blue,Bunny and Babies,"41087-1"
Trans-Light Blue,Puppy Pampering,"41302-1"
Trans-Light Blue,LEGO® DIMENSIONS™ Cragger Fun Pack,"71223-1"
Trans-Light Blue,Sky Patrol,"1895-1"
Trans-Light Blue,Flying Phoenix Fire Temple,"70146-1"
Trans-Light Blue,Holiday Home,"1472-1"
Trans-Light Blue,Jedi Scout Fighter,"75051-1"
Trans-Light Blue,Space Shuttle,"1682-1"
Trans-Light Blue,Collectible Display Set 4 - San Diego Comic-Con 2009 Exclusive,comcon006-1
Trans-Light Blue,Load and Haul Railroad,"4563-1"
Trans-Light Blue,Coastal Rescue Base,"6387-1"
Trans-Light Blue,Fire Attack Team,"4609-1"
Trans-Light Blue,Advent Calendar 2016 Star Wars,"75146-1"
Trans-Light Blue,Arctic Supply Plane,"60064-1"
Trans-Light Blue,Harbor,"4645-1"
Trans-Light Blue,Fire Helicopter,"1294-1"
Trans-Light Blue,Aaron's Stone Destroyer,"70358-1"
Trans-Light Blue,Heartlake Party Shop,"41132-1"
Trans-Light Blue,Sykor,LOC391410-1
Trans-Light Blue,Duplo Deluxe Brick Box,"5507-1"
Trans-Light Blue,T6 Jedi Shuttle,"7931-1"
Trans-Light Blue,Batman vs. Mr. Freeze,"10737-1"
Trans-Light Blue,Carbon-Freezing Chamber,"75137-1"
Trans-Light Blue,Totally Tropical Decor Set,"7549-1"
Trans-Light Blue,Advent Calendar 2014 Star Wars (Day 23) - Holiday Fireplace,"75056-24"
Trans-Light Blue,The Goblin King's Evil Dragon,"41183-1"
Trans-Light Blue,Tigger's Expedition,"5946-1"
Trans-Light Blue,Spyclops Infiltration,"70166-1"
Trans-Light Blue,Fire Station,"7208-1"
Trans-Light Blue,Treasure Hunters,"6557-1"
Trans-Light Blue,Telekom Race Cyclist and Television Motorbike,"1197-1"
